450.00	9.9999999392253E-9
451.00	0.045457899570465
452.00	0.13204400241375
453.00	0.20323400199413
454.00	0.22734600305557
455.00	0.22183500230312
456.00	0.16256700456142
457.00	0.11412800103426
458.00	0.12556000053883
459.00	0.19580799341202
460.00	0.30705299973488
461.00	0.29148599505424
462.00	0.15051099658012
463.00	0.080289401113987
464.00	0.079056702554226
465.00	0.058694701641798
466.00	0.040489498525858
467.00	0.080387301743031
468.00	0.18503299355507
469.00	0.24431000649929
470.00	0.17131699621677
471.00	0.086661502718925
472.00	0.077940903604031
473.00	0.11890400201082
474.00	0.20858299732208
475.00	0.29545900225639
476.00	0.26286301016808
477.00	0.16706900298595
478.00	0.13591000437737
479.00	0.18221400678158
480.00	0.24159699678421
481.00	0.20021499693394
482.00	0.10231500118971
483.00	0.04138470068574
484.00	0.026084700599313
485.00	0.025967000052333
486.00	0.037337999790907
487.00	0.04965740069747
488.00	0.043481200933456
489.00	0.023259500041604
490.00	0.0091182999312878
491.00	0.0042924401350319
492.00	0.0029817200265825
493.00	0.0026604500599205
494.00	0.0029855500906706
495.00	0.0046546501107514
496.00	0.0075235501863062
497.00	0.0099922101944685
498.00	0.0085234800353646
499.00	0.0050256699323654
500.00	0.0026384200900793
501.00	0.0016426700167358
502.00	0.0013044700026512
503.00	0.001272669993341
504.00	0.0017267300281674
505.00	0.0023245299234986
506.00	0.0030254900921136
507.00	0.0030657099559903
508.00	0.0024514999240637
509.00	0.0015776200452819
510.00	0.00097238598391414
511.00	0.00075285602360964
512.00	0.00061694602482021
513.00	0.00066444597905502
514.00	0.00085793499602005
515.00	0.0011129799531773
516.00	0.0014943899586797
517.00	0.0015356800286099
518.00	0.001363420044072
519.00	0.0010054600425065
520.00	0.00064036797266454
521.00	0.00054203800391406
522.00	0.0003952789993491
523.00	0.00039307700353675
524.00	0.0004091759910807
525.00	0.00051614199765027
526.00	0.00069444999098778
527.00	0.00098380201961845
528.00	0.0011495100334287
529.00	0.0010992899769917
530.00	0.00096221902640536
531.00	0.00069723202614114
532.00	0.00052047299686819
533.00	0.00038402801146731
534.00	0.00037246101419441
535.00	0.00037059100577608
536.00	0.00049112900160253
537.00	0.00053180998656899
538.00	0.00079211598495021
539.00	0.0010721300495788
540.00	0.0012969099916518
541.00	0.0013507299590856
542.00	0.0011259600287303
543.00	0.00081375997979194
544.00	0.00061071099480614
545.00	0.00054044101852924
546.00	0.00049532402772456
547.00	0.00041967298602685
548.00	0.0004837840097025
549.00	0.00067409500479698
550.00	0.00098293402697891
551.00	0.00129281997215
552.00	0.0015881099971011
553.00	0.0015951599925756
554.00	0.0014233400579542
555.00	0.0011295699514449
556.00	0.00092902802862227
557.00	0.00067875499371439
558.00	0.00072223600000143
559.00	0.00066944997524843
560.00	0.00070624699583277
561.00	0.00085258501349017
562.00	0.001136610051617
563.00	0.0017650700174272
564.00	0.0026318300515413
565.00	0.0036409399472177
566.00	0.0042195399291813
567.00	0.0041540800593793
568.00	0.0036088700871915
569.00	0.002852990059182
570.00	0.0022672899067402
571.00	0.0020806801039726
572.00	0.0020142400171608
573.00	0.0021163199562579
574.00	0.0023081200197339
575.00	0.0031163999810815
576.00	0.0043810699135065
577.00	0.0066333799622953
578.00	0.010451899841428
579.00	0.014624199829996
580.00	0.016827799379826
581.00	0.015671299770474
582.00	0.012042500078678
583.00	0.0087158503010869
584.00	0.0066563198342919
585.00	0.0053233401849866
586.00	0.0044923601672053
587.00	0.0041813999414444
588.00	0.0040856399573386
589.00	0.0043602399528027
590.00	0.0048462301492691
591.00	0.0055839000269771
592.00	0.0068777301348746
593.00	0.0090127997100353
594.00	0.011629999615252
595.00	0.015811499208212
596.00	0.020743500441313
597.00	0.025367699563503
598.00	0.027701299637556
599.00	0.02714960090816
600.00	0.024221699684858
601.00	0.020821399986744
602.00	0.017369899898767
603.00	0.01527679990977
604.00	0.014106400310993
605.00	0.013781099580228
606.00	0.014370099641383
607.00	0.015948299318552
608.00	0.018684500828385
609.00	0.022697299718857
610.00	0.028440600261092
611.00	0.034013900905848
612.00	0.036616299301386
613.00	0.033690001815557
614.00	0.026513699442148
615.00	0.018903499469161
616.00	0.013186099939048
617.00	0.009439630433917
618.00	0.0070235100574791
619.00	0.0055791400372982
620.00	0.004683299921453
621.00	0.0040686400607228
622.00	0.0035596101079136
623.00	0.0033757099881768
624.00	0.0032129099126905
625.00	0.003059689886868
626.00	0.0029852699954063
627.00	0.0031052199192345
628.00	0.0030759999062866
629.00	0.0032299500890076
630.00	0.0034390799701214
631.00	0.003609349951148
632.00	0.0039349501021206
633.00	0.004161189775914
634.00	0.0044490098953247
635.00	0.0048590200021863
636.00	0.0052406899631023
637.00	0.0056564300321043
638.00	0.0063167200423777
639.00	0.006900189910084
640.00	0.0075929597951472
641.00	0.0084161898121238
642.00	0.0094401901587844
643.00	0.010708600282669
644.00	0.012258400209248
645.00	0.014257799834013
646.00	0.016849000006914
647.00	0.020217299461365
648.00	0.025079999119043
649.00	0.031328599900007
650.00	0.040326900780201
651.00	0.052281398326159
652.00	0.070707097649574
653.00	0.094780102372169
654.00	0.13105799257755
655.00	0.17814500629902
656.00	0.23841099441051
657.00	0.30972799658775
658.00	0.38666799664497
659.00	0.47249001264572
660.00	0.56117302179337
661.00	0.65723901987076
662.00	0.76330602169037
663.00	0.85775101184845
664.00	0.92104202508926
665.00	0.95318698883057
